"url","title","company_name","company_score","description","time_posted","metadata","date_scraped","city","page","softskill_communication","softskill_teamwork","softskill_adaptability","softskill_problem_solving","softskill_interpersonal","softskill_time_management","softskill_leadership","softskill_attention_to_detail","softskill_creativity","softskill_work_ethic","hardskill_HTML","hardskill_Analytics","hardskill_pivot_table","hardskill_digital_communication","hardskill_data_mining","hardskill_data_engineering","hardskill_database_management","hardskill_User_Interface_Design","hardskill_Web_Architecture_and_Development_Framework","hardskill_risk_assessment","hardskill_iOS_App_Development"
"https://www.indeed.com/viewjob?jk=7c003940763b48e9","DATA SCIENTIST","Trading Technologies","12 reviews","We are seeking a strong Data Scientist with a background in computer science as well as either applied math or statistics to join our Chicago team of artificial intelligence system developers. In this role, you can expect to participate in the full lifecycle of data science, including everything from project ideation and data collection through modeling, results presentation and model refinement. Responsibilities: Program daily in Java and other data science languages, such as R and Scala Read and process data from test files or REST endpoints Write JUnit tests Work in Python, pandas, scikit-learn and utilize data visualization libraries Process large CSV and JSON datasets within a platform that uses map-reduce processing pattern, such as Spark, Hadoop, H2O, dask, etc. Work with various model types, such as classifier, regression, unsupervised and time-series models Test for Gaussian distribution and stationarity, and detect outliers Explain and communicate the math and logic of the work to non-technical audiences Qualifications: Java programming experience is a must, and experience developing multithreaded distributed systems is preferred Multi-variable calculus experience and basic linear algebra knowledge including matrix math and solving systems of linear equations Familiarity with Markov processes and models Experience with Github, Linux and SSH, as well as network analysis and signal processing Experience with the H2O.ai platform a plus Basic understanding of the trading industry, data security and privacy practices Ability to take ownership over work and ask questions as needed Strong communication skills with the ability to translate technical explanations to non-technical audiences who may include C-level executives and/or lawyers","2 days ago","character(0)","2018-10-15","Chicago%2C+IL",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=cacf4449907b563d","Associate Data Scientist","Blue Cross Blue Shield of IL, MT, NM, OK & TX","1,471 reviews","As an Associate Data Scientist on our Clinical Analytics team, you will contribute to strategic, financial and clinical decisions that affect our membership directly. You will have the opportunity to use large medical, pharmaceutical and demographical databases to solve problems and deliver actionable insights in support of improved health outcomes and sustainable financial growth. Working closely with clinical staff, you will have the opportunity to build predictive models, use machine learning, and create data visualizations to predict utilization, standardize risk across populations, and identify members for outreach. The ideal Associate Data Scientist has an interest in healthcare, the desire to learn, and ability to communicate complex technical concepts to non-technical audiences. Job Purpose: This position is responsible for using advanced mathematical and statistical concepts and theories to analyze and collect data and construct solutions to business problems. Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts. Constructs predictive models, algorithms and probability engines to support data analysis or product functions; verifies model and algorithm effectiveness based on real-world results. Designs experiments and methodologies to generate and collect data for business use. Required Job Qualifications:Bachelors degree and 1 year of work experience in an advanced mathematical, statistical, engineering, physics or related quantitative field; OR Actuarial credential or Master's degree in an advanced mathematical, statistical, engineering, physics or related quantitative field without experience; OR 6 years experience in an advanced mathematical, statistical, engineering, physics or related quantitative field. Learning and growth mindset.Learning and growth mindset.Customer-focused.Interpersonal, verbal and written communication skills.Experience in at least three of the following six areas: 1) data analysis and relational-style query languages; 2) machine learning and/or statistical modeling; 3) data visualization; 4) a high-level programming language; 5) distributed computing; 6) understanding of healthcare.Microsoft applications including Access, Excel, Word and Power Point. Preferred Job Qualifications:Masters in a quantitative field or bachelors degree with significant healthcare experience.Experience with at least 2 of the following technologies: SQL, R, Tableau, Hadoop/Hive, Python/NumPy, SAS.Claims data experience including knowledge of common coding standards: CPT, HCPCS, ICD-10-CM. This position is based in Chicago, IL. Relocation will not be provided for this position. Sponsorship will not be provided for this position.CA *CB* HCSC is committed to diversity in the workplace and to providing equal opportunity and affirmative action to employees and applicants. We are an Equal Opportunity Employment / Affirmative Action employer dedicated to workforce diversity and a drug-free and smoke-free workplace. Drug screening and background investigation are required, as allowed by law. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status. Requirements: Expertise Analytics & Reporting Job Type Full-Time Regular Location IL - Chicago HCSC is committed to diversity in the workplace and to providing equal opportunity and affirmative action to employees and applicants. If you are an individual with a disability or a disabled veteran and need an accommodation or assistance in either using the Careers website or completing the application process, you can email us here to request reasonable accommodations. Please note that only requests for accommodations in the application process will be returned. All applications, including resumes, must be submitted through HCSC's Career website on-line application process. If you have general questions regarding the status of an existing application, navigate to \my account\ and click on \View your job submissions\.","17 days ago","character(0)","2018-10-15","Chicago%2C+IL",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=0e91006ece191562","Data Scientist","Outcome Health","18 reviews","WHO WE ARE We are a health-tech company on a mission to activate the best possible health outcomes for every person in the world. We solve hard problems - healthcare is a fragmented industry, and we’re transforming it. We’ve used our technology platform to create an ecosystem that brings all of the players together to collectively improve patient outcomes. Our team is entrepreneurial, thrives in ambiguity and has a strong commitment to excellence to drive patient impact. We are a learning organization; we are excited about what we do, and we operate with the highest ethical standards in accordance with our values. We empower every Outcome Activator to own their decisions and contribute to a collaborative environment while demonstrating transparency and integrity. With hubs in Chicago, NYC and Tampa, we have grown to over 40,000 physician offices. Outcome Health impacts half a billion patient visits each year, as physicians, life sciences, health and wellness organizations and patients adopt our technology platform to drive better health decisions during the most critical moments of care. With 120,000 physicians already utilizing our solutions at their practices, our commitment to activating the best health outcome possible for people everywhere grows stronger. Join our family to activate good in the world. WHO YOU ARE You breathe data science but are even more passionate about delivering insights to tackle big, hairy, audacious challenges. You love brainstorming the big picture as much as rolling up your sleeves and sweating the details. You think it is about time that we bring actionable health intelligence to the point of care. There is a lot to be done. In this role, you will apply your data science expertise to look beyond the data in order to understand and optimize how patients, providers, and caregivers interact with the Outcome platform. You will partner with Product, Engineering, and Business teams to solve problems, identify trends, predict outcomes, and elicit new opportunities. You will help inform, influence, and drive key product and operational initiatives that delight users and create meaningful business value. RESPONSIBILITIES Gather, analyze, and synthesize product requirements from key stakeholders Iteratively prototype, develop, and automate data science pipelines to forecast key metrics and optimize product features at scale Deploy production-grade algorithms while maintaining fast runtimes to promote interactive use cases (e.g. Slack-based anomaly alerting and “smart\ content playlists) Develop and continuously improve the statistical methodology behind models to ensure that feature selection and predictions are rigorously validated and accurate Work cross-functionally to determine new features and improve reliability/speed of analytical applications EDUCATION, EXPERIENCE, & SKILLS REQUIRED: Leverages solid principles and a clear framework when approaching data science and data engineering tasks; demonstrates second-order thinking 3+ years of industry experience with SQL Databases (e.g. Hive, Presto, Postgres, Redshift, MySQL) 3+ years of strong programming skills in Python (e.g. NumPy, Pandas, scikit-learn, TensorFlow, Facebook Prophet, DeepAR). Experience with R and Spark is a plus, but not required. Deep understanding of data science techniques and their mathematical underpinnings across both supervised and unsupervised learning approaches Demonstrated experience designing and building elegant algorithms and intuitive analytical applications that solve core business problems Demonstrated experience developing and deploying data science pipelines into production Excellent communication and interpersonal skills with a proven ability to influence internal and external decision makers Proven track record delivering solutions within an Agile Software Development lifecycle	26 days ago	character(0)	2018-10-15	Chicago%2C+IL	0
https://www.indeed.com/viewjob?jk=fafbf68c97273f46	Data Scientist Intern	Brookfield Asset Management	20 reviews	Part-time, InternshipThe Firm: Brookfield Asset Management is a leading global alternative asset manager with approximately $250 billion of assets under management. For over 100 years Brookfield has owned and operated real assets with a focus on real estate, infrastructure, renewable power and private equity. Clients can invest in Brookfield strategies via three main channels: public securities, private funds and listed partnerships. The Public Securities Group leverages Brookfield’s core real asset expertise via global listed strategies, including real estate, infrastructure, real asset debt, real asset solutions and opportunistic strategies through a variety of flexible and scalable investment mandates, including separate accounts, registered funds and private funds. The Public Securities Group (PSG) has been investing in public securities for over 25 years and has over $15 billion of assets under management. Clients include financial institutions, public and private pension plans, insurance companies, endowments and foundations, sovereign wealth funds and high net worth investors. Location: Chicago The Position: Data Scientist Intern The Public Securities Global Real Estate team is looking for a Data Science Intern to join our team. The intern will perform data analysis, investment model optimizations and backtesting, and assist the team in implementing new analytic tools. This internship is a unique opportunity to gain hands-on experience in data science applications related to stock investing at one of the largest global real estate investment funds. You will have a unique opportunity to work with a small investment team to improve and build new predictive models, as well as automate and optimize certain analytic processes. The right candidate will have an understanding of basic stock investment and valuation principles, and a strong “analytic curiosity” as you will be expected to come up with analytic suggestions in addition to executing on projects suggested by the team. The position is flexible in terms hours per week. Responsibilities: Professional day-to-day execution of special projects Help the team optimize and backtest predictive models Help the team automate a variety of analytic and data driven tasks Work with the team to design new analytic and predictive models, potentially using R, Python, or Java Find patterns and insights in unstructured data as it relates to real estate equity investing Qualifications & Requirements: 1st year or higher Masters or PhD student in data science or related field (statistics, math, etc) Experience with a variety of supervised and unsupervised machine learning methods Fluent in R and/or Python Basic understanding of stock valuations and equity investing Good communication skills, with an ability to make advanced analytics concepts accessible to non-technical team members	NA	Part-time, Internship	2018-10-15	Chicago%2C+IL	0
https://www.indeed.com/viewjob?jk=7c003940763b48e9	DATA SCIENTIST	Trading Technologies	12 reviews	We are seeking a strong Data Scientist with a background in computer science as well as either applied math or statistics to join our Chicago team of artificial intelligence system developers. In this role, you can expect to participate in the full lifecycle of data science, including everything from project ideation and data collection through modeling, results presentation and model refinement. Responsibilities: Program daily in Java and other data science languages, such as R and Scala Read and process data from test files or REST endpoints Write JUnit tests Work in Python, pandas, scikit-learn and utilize data visualization libraries Process large CSV and JSON datasets within a platform that uses map-reduce processing pattern, such as Spark, Hadoop, H2O, dask, etc. Work with various model types, such as classifier, regression, unsupervised and time-series models Test for Gaussian distribution and stationarity, and detect outliers Explain and communicate the math and logic of the work to non-technical audiences Qualifications: Java programming experience is a must, and experience developing multithreaded distributed systems is preferred Multi-variable calculus experience and basic linear algebra knowledge including matrix math and solving systems of linear equations Familiarity with Markov processes and models Experience with Github, Linux and SSH, as well as network analysis and signal processing Experience with the H2O.ai platform a plus Basic understanding of the trading industry, data security and privacy practices Ability to take ownership over work and ask questions as needed Strong communication skills with the ability to translate technical explanations to non-technical audiences who may include C-level executives and/or lawyers	2 days ago	character(0)	2018-10-15	Chicago%2C+IL	0
https://www.indeed.com/viewjob?jk=f5968277b9e13498	Data Scientist	Crowe	181 reviews	Given substantial growth and impact at Crowe, the machine learning team has formed into an official unit, Advanced Data Science (ADS), which is responsible for all machine learning and artificial intelligence throughout the firm. This team works on a wide variety of projects utilizing numerous areas of machine learning, including: supervised regression/classification, unsupervised learning, anomaly detection, NLP, reinforcement learning, deep learning, forecasting, etc. Leverage large sets of structured and unstructured data to develop tactical and strategic insights. Collaborate with analytic and data teams to set objectives, approaches, and work plans. Research and evaluate new analytical methodologies, approaches, and solutions. Develop and validate statistical forecasting models and tools. Interpret and communicate analytic results to analytical and non-analytical business partners and executive decision makers.	NA	character(0)	2018-10-15	Chicago%2C+IL	0
","","","","",NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=f5968277b9e13498","Data Scientist","Crowe","181 reviews","Given substantial growth and impact at Crowe, the machine learning team has formed into an official unit, Advanced Data Science (ADS), which is responsible for all machine learning and artificial intelligence throughout the firm. This team works on a wide variety of projects utilizing numerous areas of machine learning, including: supervised regression/classification, unsupervised learning, anomaly detection, NLP, reinforcement learning, deep learning, forecasting, etc. Leverage large sets of structured and unstructured data to develop tactical and strategic insights. Collaborate with analytic and data teams to set objectives, approaches, and work plans. Research and evaluate new analytical methodologies, approaches, and solutions. Develop and validate statistical forecasting models and tools. Interpret and communicate analytic results to analytical and non-analytical business partners and executive decision makers.",NA,"character(0)","2018-10-15","Chicago%2C+IL",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=49adcb479d6a010a","Data Scientist (944)","ABC Supply Co. Inc","450 reviews","Data ScientistSummaryWe are aiming to transform our business with data science, and as a Data Scientist you will be part of a newly created, executive sponsored advanced analytics and data science center of excellence team at ABC Supply that is leading this transformation.You will be responsible for the full lifecycle of data science projects, from analytic question definition, through data gathering, modeling, reporting/visualizationdevelopment, testing, and operational deployment and support iterations in close collaboration with the data science team and broader IT organization. This includes working with business stakeholders to gather objectives and outline project scope, translate into technical designs, finding the right data, and then develop the end user friendly reporting and analytics platform of standard reports and self-service analytics interfaces with agile approach. This role requires a detail oriented, creative data scientist, comfortable working in a collaborative environment and ability to strive in the face of ambiguity and ever-changing priorities.ResponsibilitiesCollaborate on data collection efforts (external API’s, public data sources, etc.) and assist with the data and analytics infrastructure design and maintenance (MS Azure based solutions).Conduct Extensive descriptive analytics on the newly collected data, including visualization development.Connect the dots and use the data to solve real business problems using the right machine learning or statistical modeling techniques.Maintain and development of existing models into production (error handling, testing, etc.)Share your knowledge with the team, and learn more along the way.Skills and QualificationsBS/BA in a quantitative discipline, MS preferred. PHD’s more than welcome.4+ relevant professional analytics/data science experienceDeep understanding and practical experience with a wide range of Machine Learning and Statistical Modeling algorithms/techniques.Practical experience delivering exploratory and long term insights leveraging data visualization tools outside of statistical packages. I.E. Tableau, Power BI, D3.jsExpertise in writing clean efficient, and reproducible R and/or Python code for data cleansing and modelingAbility and passion to learn any new tool/language/algorithmon the fly (this is what you do for fun anyways).Ability to convey complex solutions\models and the value of the information to all levels of the organizationDeep understanding of RDMS and SQL, and meaningful exposure to cloud solutions. Experience with Microsoft Azure cloud solutions preferred.Experience with writing production code and model management concepts preferred.ABC Supply is a 12 time Gallup Great Workplace Award Winner and offers a competitive wage and a great benefit package to eligible associates. If you are seeking a new and exciting opportunity and have the required skills and experience, we may have just the position for you!Equal Opportunity Employer / Drug Free WorkplaceJob Type: Full-time","18 days ago","character(0)","2018-10-15","Chicago%2C+IL",10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=00a2122fbb983011","Data Scientist","Vizient, Inc.","113 reviews","When you’re the best, we’re the best. We instill an environment where employees feel engaged, satisfied and able to contribute their unique skills and talents. We provide extensive opportunities for personal and professional development, building both employee competence and organizational capability to fuel exceptional performance now and in the future. Summary: Conducts sophisticated data analysis to help address critical business and member questions, the outputs of which enable members to drive improvements in clinical, operational, and economic outcomes. Responsibilities: Provides analysis for Vizient leadership team to identify critical issues/questions around member performance. Conducts exploratory data analysis from complex, disparate data sources to recognize patterns, and identify member performance improvement opportunities. Generates hypotheses and analyzes data to test and interpret results. Designs and develops data models to predict member outcomes or future impact of key member decisions. Communicates findings from exploratory and predictive data analysis broadly to Director of Analytics. Identifies improvement opportunities in reporting and BI tools and collaborates with Products Technology to implement the enhancements. Serves as the resident data expert and share best practices/approaches for statistics, machine learning techniques, data modeling, simulation and advanced mathematics. Qualifications: Advanced degree (Masters or higher) preferred in applied math, statistics, computer science, or related field. 5 years minimum of work experience. Programming experience using SAS/Python/R required. Experience managing large disparate data sets and using quantitative and qualitative analysis strongly preferred. Strong communication skills (both oral and written). Must be able to present results to senior leadership, internal and external members. Must be a team player and be willing to collaborate and assist with members of the team as necessary. #IDS","11 days ago","character(0)","2018-10-15","Chicago%2C+IL",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=e0b4783b27f091d3","Data Scientist Lead","PNC Financial Services Group","4,885 reviews","Position Overview At PNC, our people are our greatest differentiator and competitive advantage in the markets we serve. We are all united in delivering the best experience for our customers. As a Data Scientist Lead within PNC's Treasury Management organization, you will be based in one of several locations including: Pittsburgh, Charlotte, Chicago, or Cleveland.Job ProfileDirects and consults on analytical projects that leverage vast amounts of structured and unstructured data to extract actionable business insights. Directs the data gathering, data processing and data mining of large and complex datasets. Provides deep technical expertise to advance the data science capabilities of analytics teams. Serves as a representative of PNC; understands the needs and challenges PNC is facing and provides thought leadership around data science activities both internally and externally. Supervises the implementation of advanced analytics projects, and as an expert in the field, helps other data scientists present the analytical processes and outcomes to management. Partners with Data Architects, Data Analysts, Data Engineers and Visualization Experts to develop data-driven solutions for the business.Core CompetenciesManages Risk - Extensive Experience Assesses and effectively manages all of the risks associated with their business objectives and activities to ensure activities are in alignment with the bank's and unit's risk appetite and risk management framework.Customer Focus - Extensive Experience Knowledge of the values and practices that align customer needs and satisfaction as primary considerations in all business decisions, and ability to leverage that information in creating customized customer solutions.Job Specific CompetenciesDisruptive Innovation - Extensive Experience Knowledge of concepts, principles, and approaches of disruptive innovation; ability to adopt the knowledge into related processes and practices.Machine Learning - Extensive Experience Knowledge of principles, technologies and algorithms of machine learning; ability to develop, implement and deliver related systems, products and services.Data Architecture - Extensive Experience Knowledge of and ability to design blueprints on how to integrate data resources for business processes and functional support.Data Mining - Extensive Experience Knowledge of tools, techniques and practices in data mining technologies used to acquire essential business information.Information Capture - Extensive Experience Knowledge of the methods, channels and processes to obtain needed information; ability to identify, capture and document relevant business information in an auditable, organized, understandable and easily retrievable manner.Modeling: Data, Process, Events, Objects - Extensive Experience Knowledge of and the ability to use tools and techniques for analyzing and documenting logical relationships among data, processes or events.Prototyping - Extensive Experience Knowledge of and ability to implement prototyping disciplines, tools and techniques in evolutionary models within the target environment.Query and Database Access Tools - Extensive Experience Knowledge of and the ability to use, support and access facilities for extracting and formatting a database management system.Preferences/Skills Skills preferred: Python or R, SQL, Unix, Linux, WindowsRequired Education and Experience Roles at this level typically require a university / college degree. Higher level education such as a Masters degree, PhD, or certifications is desirable. Industry relevant experience is typically 8+ years. Specific certifications are often required. In lieu of a degree, a comparable combination of education and experience (including military service) may be considered.EEO Statement PNC provides equal employment opportunity to qualified persons regardless of race, color, sex, religion, national origin, age, sexual orientation, gender identity, disability, veteran status, or other categories protected by law",NA,"character(0)","2018-10-15","Chicago%2C+IL",10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=be6d311b0bb13bbe","Machine Learning Engineer","Indeed Prime","-","Indeed Prime is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles. With one application you can be considered for thousands of tech roles from leading companies on Indeed Prime. How Indeed Prime Works We find out what's important to you and match you with your dream job Get started – Complete a 5-minute application to be considered for roles at hundreds of leading companies Get matched – Companies apply to you with opportunities that reflect your role, location and salary specifications Get career coaching – Level up with free 1:1 coaching, our team will make sure you're ready to tackle any interview Get your dream job Skills and Requirements We look for top tech talent to join the Indeed Prime platform. Each candidate is reviewed on the following to make sure you're a good fit for our network In Demand Skills From strong communication skills to experience with the latest technologies, you have what employers are looking for Stand Out Qualities You bring unique qualities and traits that stand out and make an impact Change ready You are ready for a career changes and will be responsive to employers who reach out with job opportunities Get matched with top tech companies on Indeed Prime!",NA,"character(0)","2018-10-15","Chicago%2C+IL",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=4f6c01fe6410709f","Associate Data Scientist Intern","The Marketing Store","22 reviews","$76,000 - $112,000 a year (Indeed Est.) InternshipOverview The Marketing Store, a HAVI company, is a privately held global Agency that innovates, optimizes and drives marketing promotions and supply chains of many of the best known brands in the world. When you work at The Marketing Store, you have a chance to make your mark – to be a part of work that drives value, brings a smile and keeps everyday life moving forward. Which means it’s not the size of our global footprint, but rather your personal fingerprint, that has the power to make a real difference for our customers… and to touch the lives of people both at home and around the world.We are staffed by a senior team of classically trained marketing professionals. Having developed an insightful, strategic, brand-building process for creating advertising campaigns, we have adapted this same thinking to promotions, digital, direct, the Internet, CRM, loyalty, premiums and events. The result is unique solutions that cover the gamut of marketing channels. Our clients include McDonald’s, Nissan, Infiniti, T-Mobile and more! ResponsibilitiesDecision Science & Business Intelligence Intern The Marketing Store is a privately held global Agency that innovates, optimizes and drives marketing promotions of many of the best known brands in the world. When you work at The Marketing Store, you have a chance to make your mark – to be a part of work that drives value, brings a smile and keeps everyday life moving forward. Which means it’s not the size of our global footprint, but rather your personal fingerprint, that has the power to make a real difference for our customers… and to touch the lives of people both at home and around the world.The Decision Science team works to help bring client data to life, measuring and interpreting complex data sets, delivering actionable insights to our clients. We act as business consultants to our clients, enabling them to make data-driven decisions about their marketing programs and optimize customer communications.Responsibilities Work with large, complex data sets to derive actionable business insights and optimization opportunities for key clients Support the communication of results to clients through the preparation of reports, dashboards and presentations, in conjunction with decision scientists and managers Assist in the definition, setup and execution of omnichannel measurement plans, including digital tagging of websites and mobile apps Manipulate, query and extract data from relational databases to answer ad-hoc client queries Work with and present results to stakeholders in multiple areas and levels of the agencyMinimum qualifications Working towards a degree in a quantitative/scientific discipline, e.g., computer science, computer engineering, mathematics, physics, statistics, engineering, psychology, neuroscience, cognitive science, decision science, economics, etc. Experience with relational database languages (e.g. SQL) Strong experience with Excel and intermediate PowerPoint Experience translating analysis results into business recommendations Experience cleansing, manipulating and transforming datasets Strong written and verbal communication skills A team-first attitude and willingness to do whatever it takes to accomplish goals A desire to learn new techniques and share knowledge with others Passion for understanding behavior, influence, and marketingPreferred qualifications Experience with digital tagging using Google Analytics, Google Tag Manager, and/or Adobe Analytics (Omniture) Experience using business intelligence software such as Tableau, PowerBI, Looker etc.Benefits Thank you for your interest in The Marketing Store. Please note that we will only contact candidates who are selected for an interview. The Marketing Store is an equal opportunity employer. We do not accept unsolicited calls, resumes or candidate referrals from recruiters and agencies.","17 days ago","c(\$76,000 - $112,000 a year (Indeed Est.) \, \Internship\)","2018-10-15","Chicago%2C+IL",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=a96d7b18e158ac2b","Senior Data Scientist - Chicago","Kaplan Test Prep","1,471 reviews","Job Title Senior Data Scientist - Chicago Job Description We are looking for Senior Data Scientists to be part of the Metis Data Science Instructional Team. We seek individuals who love and excel at analyzing and visualizing data to solve important problems, are passionate about teaching others to be premier data scientists, and are fun to be around and work with. An ideal candidate should be quick to learn and adapt, care about design of simple, powerful, beautiful interfaces and visuals, love writing code, thrive in creative team efforts, and also have interests and passions beyond data science Responsibilities Metis Senior Data Scientists provide incredible and inspiring Data Science instruction; support the design and teaching of new products and courses and infuse their expertise into our business operations; and continually sharpen their skills through consulting and passion project explorations. Metis calls this approach our 2-1-1 Instructor Model . Teaching the Data Science Bootcamp (2 quarters of the year) Metis Senior Data Scientists spend half the year co-teaching two 12-week bootcamps (20-24 students). On any given day, the amount of lecture time is 1-2 hours, and the remainder of the day is spent directly engaging with and coaching individually the students. Leading course discussions Providing personalized support to students Improving the quality of our curriculum Offering career guidance and interview support Developing and Teaching New Courses and Supporting Business Operations (1 quarter of the year) Metis Senior Data Scientists spend about one-quarter of the year helping to create and teach new course offerings, as well as infusing our functional areas – admissions, marketing, careers, instructor recruitment – with their domain expertise. Creating new courses and/or enhancing existing courses Providing data science training to corporations Interviewing and providing feedback on applicants Speaking at events and conferences Writing articles and blogs Assisting with instructor recruitment Sharpening Skills and Pursuing Data Science Passion Projects (1 quarter of the year) Metis Senior Data Scientists spend about one-quarter of the year focused entirely on enhancing their skill set and building their data science knowledge in whatever way they choose. These three months are intended to be self-driven. Some ideas include: Consulting on pro bono data science projects (e.g., with DataKind) Providing in-house data science project expertise to specific companies Authoring a book related to data science Enrolling in data science classes Working on open source passion projects Ideal Applicant Has an exceptional background in at least two of the following three skill domains: Computer Science Math/Statistics Data Science/Machine Learning Has solid data science industry experience Preferably has some teaching experience Has excellent communication and listening skills Approaches problems with a design perspective Is passionate about continuous learning Does not take themselves too seriously Perks of the Role Part of a team that is transforming education Three paid months per year to sharpen skills and pursue passion projects Competitive compensation package Opportunity to network and develop, both among Metis’ Data Science speaker community, as well as through Kaplan, the global educational company and parent company of Metis Opportunity to work in different geographic locations (currently NYC and San Francisco) Location Chicago, IL, USA Additional Locations Employee Type Employee Job Functional Area Faculty Management Kaplan is an Equal Opportunity Employer",NA,"character(0)","2018-10-15","Chicago%2C+IL",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=24f40cd56051b5ed","Data Scientist","HNI (Muscatine, IA)","71 reviews","As a member of the Sales and Operations Planning team, the Data Scientist will use large data sets to identify business trends and find opportunities for optimization within the business. This includes using a variety of data tools and mining/data analysis methods, building and implementing models, and using/creating algorithms and simulations. This role will find, interpret, and effectively communicate data findings to business partners.Essential Functions: Ensures the actual adoption and value realization of the analytical solutions and models by developing the complex analytic models, proving the validity of these models, explaining them to the business partners, and driving continuous improvement to the models based on model results and business requirements changes.Finds and integrates new internal or external datasets necessary to complete the analysis and improve the validity, predictability, and accuracy of models.Ability to present highly technical information to business units not versed in such technicalities.Interpreting data and analyzing results using statistical techniques, and providing on-going reports in a timely and professional manner.Developing and implementing databases, data collection systems, data analytics, and other strategies that will provide efficient data and reporting solutions.Responsible for identifying business trends from big data sources to enable faster and better decision making.Employs statistical procedures (Logistic regression, Machine Learning).Develops model tracking methodologies and reports to monitor model performance.Utilizes statistical software (e.g., SAS, JMP, R, Python) to develop models.Requirements:3+ years of work or academic experience with statistical, econometric, and optimization methods (e.g., logistic, time series, seasonal adjustments, non-linear methods).Bachelor’s Degree in a relevant study area is required (e.g. computer science, mathematics, statistics, business analytics).Master’s Degree in a relevant study area is preferred (e.g. computer science, mathematics, statistics, business analytics).Job Type: Full-time","3 days ago","character(0)","2018-10-15","Chicago%2C+IL",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=fc8388c2504aa760","Data Scientist","devwrx","-","4-6 years of Data Science is ideal for this particular role. The ideal candidate will have had professional experience with a scripting language (Python, Ruby, etc.), SQL, and have a strong understanding of AI methods.",NA,"character(0)","2018-10-15","Chicago%2C+IL",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
